algorithm,k,superholderpriority,path,recall
transitive_alpha0.999,4,0,4,0.977011494252874
transitive_alpha0.999,4,1,4,0.977011494252874
transitive_alpha0.999,4,0,5,0.527777777777778
transitive_alpha0.999,4,1,5,1
transitive_alpha0.999,4,0,6,0.68421052631579
transitive_alpha0.999,4,1,6,1
transitive_alpha0.999,4,0,7,0.833333333333333
transitive_alpha0.999,4,1,7,1
transitive_alpha0.999,4,0,8,1
transitive_alpha0.999,4,1,8,1
transitive_alpha0.999,4,0,9,1
transitive_alpha0.999,4,1,9,1
transitive_alpha0.999,4,0,10,1
transitive_alpha0.999,4,1,10,1
transitive_alpha0.999,4,0,11,1
transitive_alpha0.999,4,1,11,1
transitive_alpha0.999,4,0,12,1
transitive_alpha0.999,4,1,12,1
transitivedpi_alpha0.0,4,0,1,0.997442455242967
transitivedpi_alpha0.0,4,1,1,0.997442455242967
transitivedpi_alpha0.0,4,0,2,0
transitivedpi_alpha0.0,4,1,2,0
transitivedpi_alpha0.0,4,0,3,0
transitivedpi_alpha0.0,4,1,3,0
transitivedpi_alpha0.0,4,0,4,0
transitivedpi_alpha0.0,4,1,4,0
transitivedpi_alpha0.0,4,0,5,0
transitivedpi_alpha0.0,4,1,5,0
transitivedpi_alpha0.0,4,0,6,0
transitivedpi_alpha0.0,4,1,6,0
transitivedpi_alpha0.0,4,0,7,0
transitivedpi_alpha0.0,4,1,7,0
transitivedpi_alpha0.0,4,0,8,0
transitivedpi_alpha0.0,4,1,8,0
transitivedpi_alpha0.0,4,0,9,0
transitivedpi_alpha0.0,4,1,9,0
transitivedpi_alpha0.0,4,0,10,0
transitivedpi_alpha0.0,4,1,10,0
transitivedpi_alpha0.0,4,0,11,0
transitivedpi_alpha0.0,4,1,11,0
transitivedpi_alpha0.0,4,0,12,0
transitivedpi_alpha0.0,4,1,12,0
transitivedpi_alpha0.1,4,0,1,1
transitivedpi_alpha0.1,4,1,1,1
transitivedpi_alpha0.1,4,0,2,1
transitivedpi_alpha0.1,4,1,2,1
transitivedpi_alpha0.1,4,0,3,0.988888888888889
transitivedpi_alpha0.1,4,1,3,1
transitivedpi_alpha0.1,4,0,4,0.885057471264368
transitivedpi_alpha0.1,4,1,4,0.988505747126437
transitivedpi_alpha0.1,4,0,5,0
transitivedpi_alpha0.1,4,1,5,1
transitivedpi_alpha0.1,4,0,6,0
transitivedpi_alpha0.1,4,1,6,1
transitivedpi_alpha0.1,4,0,7,0
transitivedpi_alpha0.1,4,1,7,1
transitivedpi_alpha0.1,4,0,8,0
transitivedpi_alpha0.1,4,1,8,1
transitivedpi_alpha0.1,4,0,9,0
transitivedpi_alpha0.1,4,1,9,0.952380952380952
transitivedpi_alpha0.1,4,0,10,0
transitivedpi_alpha0.1,4,1,10,1
transitivedpi_alpha0.1,4,0,11,0
transitivedpi_alpha0.1,4,1,11,1
transitivedpi_alpha0.1,4,0,12,0
transitivedpi_alpha0.1,4,1,12,1
transitivedpi_alpha0.2,4,0,1,1
transitivedpi_alpha0.2,4,1,1,1
transitivedpi_alpha0.2,4,0,2,1
transitivedpi_alpha0.2,4,1,2,1
transitivedpi_alpha0.2,4,0,3,0.988888888888889
transitivedpi_alpha0.2,4,1,3,1
transitivedpi_alpha0.2,4,0,4,0.885057471264368
transitivedpi_alpha0.2,4,1,4,0.988505747126437
transitivedpi_alpha0.2,4,0,5,0
transitivedpi_alpha0.2,4,1,5,1
transitivedpi_alpha0.2,4,0,6,0
transitivedpi_alpha0.2,4,1,6,1
transitivedpi_alpha0.2,4,0,7,0
transitivedpi_alpha0.2,4,1,7,1
transitivedpi_alpha0.2,4,0,8,0
transitivedpi_alpha0.2,4,1,8,1
transitivedpi_alpha0.2,4,0,9,0
transitivedpi_alpha0.2,4,1,9,0.952380952380952
transitivedpi_alpha0.2,4,0,10,0
transitivedpi_alpha0.2,4,1,10,1
transitivedpi_alpha0.2,4,0,11,0
transitivedpi_alpha0.2,4,1,11,1
transitivedpi_alpha0.2,4,0,12,0
transitivedpi_alpha0.2,4,1,12,1
transitivedpi_alpha0.3,4,0,1,1
transitivedpi_alpha0.3,4,1,1,1
transitivedpi_alpha0.3,4,0,2,1
transitivedpi_alpha0.3,4,1,2,1
transitivedpi_alpha0.3,4,0,3,0.988888888888889
transitivedpi_alpha0.3,4,1,3,1
transitivedpi_alpha0.3,4,0,4,0.885057471264368
transitivedpi_alpha0.3,4,1,4,0.988505747126437
transitivedpi_alpha0.3,4,0,5,0
transitivedpi_alpha0.3,4,1,5,1
transitivedpi_alpha0.3,4,0,6,0
transitivedpi_alpha0.3,4,1,6,1
transitivedpi_alpha0.3,4,0,7,0
transitivedpi_alpha0.3,4,1,7,1
transitivedpi_alpha0.3,4,0,8,0
transitivedpi_alpha0.3,4,1,8,1
transitivedpi_alpha0.3,4,0,9,0
transitivedpi_alpha0.3,4,1,9,0.952380952380952
transitivedpi_alpha0.3,4,0,10,0
transitivedpi_alpha0.3,4,1,10,1
transitivedpi_alpha0.3,4,0,11,0
transitivedpi_alpha0.3,4,1,11,1
transitivedpi_alpha0.3,4,0,12,0
transitivedpi_alpha0.3,4,1,12,1
transitivedpi_alpha0.4,4,0,1,1
transitivedpi_alpha0.4,4,1,1,1
transitivedpi_alpha0.4,4,0,2,1
transitivedpi_alpha0.4,4,1,2,1
transitivedpi_alpha0.4,4,0,3,0.988888888888889
transitivedpi_alpha0.4,4,1,3,1
transitivedpi_alpha0.4,4,0,4,0.885057471264368
transitivedpi_alpha0.4,4,1,4,0.988505747126437
transitivedpi_alpha0.4,4,0,5,0
transitivedpi_alpha0.4,4,1,5,1
transitivedpi_alpha0.4,4,0,6,0
transitivedpi_alpha0.4,4,1,6,1
transitivedpi_alpha0.4,4,0,7,0
transitivedpi_alpha0.4,4,1,7,1
transitivedpi_alpha0.4,4,0,8,0
transitivedpi_alpha0.4,4,1,8,1
transitivedpi_alpha0.4,4,0,9,0
transitivedpi_alpha0.4,4,1,9,0.952380952380952
transitivedpi_alpha0.4,4,0,10,0
transitivedpi_alpha0.4,4,1,10,1
transitivedpi_alpha0.4,4,0,11,0
transitivedpi_alpha0.4,4,1,11,1
transitivedpi_alpha0.4,4,0,12,0
transitivedpi_alpha0.4,4,1,12,1
transitivedpi_alpha0.5,4,0,1,1
transitivedpi_alpha0.5,4,1,1,1
transitivedpi_alpha0.5,4,0,2,1
transitivedpi_alpha0.5,4,1,2,1
transitivedpi_alpha0.5,4,0,3,1
transitivedpi_alpha0.5,4,1,3,1
transitivedpi_alpha0.5,4,0,4,0.896551724137931
transitivedpi_alpha0.5,4,1,4,1
transitivedpi_alpha0.5,4,0,5,0
transitivedpi_alpha0.5,4,1,5,1
transitivedpi_alpha0.5,4,0,6,0
transitivedpi_alpha0.5,4,1,6,1
transitivedpi_alpha0.5,4,0,7,0
transitivedpi_alpha0.5,4,1,7,1
transitivedpi_alpha0.5,4,0,8,0
transitivedpi_alpha0.5,4,1,8,1
transitivedpi_alpha0.5,4,0,9,0
transitivedpi_alpha0.5,4,1,9,0.952380952380952
transitivedpi_alpha0.5,4,0,10,0
transitivedpi_alpha0.5,4,1,10,1
transitivedpi_alpha0.5,4,0,11,0
transitivedpi_alpha0.5,4,1,11,1
transitivedpi_alpha0.5,4,0,12,0
transitivedpi_alpha0.5,4,1,12,1
transitivedpi_alpha0.6,4,0,1,1
transitivedpi_alpha0.6,4,1,1,1
transitivedpi_alpha0.6,4,0,2,1
transitivedpi_alpha0.6,4,1,2,1
transitivedpi_alpha0.6,4,0,3,1
transitivedpi_alpha0.6,4,1,3,1
transitivedpi_alpha0.6,4,0,4,0.885057471264368
transitivedpi_alpha0.6,4,1,4,0.977011494252874
transitivedpi_alpha0.6,4,0,5,0
transitivedpi_alpha0.6,4,1,5,1
transitivedpi_alpha0.6,4,0,6,0
transitivedpi_alpha0.6,4,1,6,1
transitivedpi_alpha0.6,4,0,7,0
transitivedpi_alpha0.6,4,1,7,1
transitivedpi_alpha0.6,4,0,8,0
transitivedpi_alpha0.6,4,1,8,1
transitivedpi_alpha0.6,4,0,9,0
transitivedpi_alpha0.6,4,1,9,0.952380952380952
transitivedpi_alpha0.6,4,0,10,0
transitivedpi_alpha0.6,4,1,10,1
transitivedpi_alpha0.6,4,0,11,0
transitivedpi_alpha0.6,4,1,11,1
transitivedpi_alpha0.6,4,0,12,0
transitivedpi_alpha0.6,4,1,12,1
transitivedpi_alpha0.7,4,0,1,1
transitivedpi_alpha0.7,4,1,1,1
transitivedpi_alpha0.7,4,0,2,1
transitivedpi_alpha0.7,4,1,2,1
transitivedpi_alpha0.7,4,0,3,1
transitivedpi_alpha0.7,4,1,3,1
transitivedpi_alpha0.7,4,0,4,0.885057471264368
transitivedpi_alpha0.7,4,1,4,0.977011494252874
transitivedpi_alpha0.7,4,0,5,0
transitivedpi_alpha0.7,4,1,5,1
transitivedpi_alpha0.7,4,0,6,0
transitivedpi_alpha0.7,4,1,6,1
transitivedpi_alpha0.7,4,0,7,0
transitivedpi_alpha0.7,4,1,7,1
transitivedpi_alpha0.7,4,0,8,0
transitivedpi_alpha0.7,4,1,8,1
transitivedpi_alpha0.7,4,0,9,0
transitivedpi_alpha0.7,4,1,9,0.952380952380952
transitivedpi_alpha0.7,4,0,10,0
transitivedpi_alpha0.7,4,1,10,1
transitivedpi_alpha0.7,4,0,11,0
transitivedpi_alpha0.7,4,1,11,1
transitivedpi_alpha0.7,4,0,12,0
transitivedpi_alpha0.7,4,1,12,1
transitivedpi_alpha0.8,4,0,1,1
transitivedpi_alpha0.8,4,1,1,1
transitivedpi_alpha0.8,4,0,2,1
transitivedpi_alpha0.8,4,1,2,1
transitivedpi_alpha0.8,4,0,3,0.972222222222222
transitivedpi_alpha0.8,4,1,3,0.972222222222222
transitivedpi_alpha0.8,4,0,4,0.896551724137931
transitivedpi_alpha0.8,4,1,4,0.977011494252874
transitivedpi_alpha0.8,4,0,5,0.361111111111111
transitivedpi_alpha0.8,4,1,5,1
transitivedpi_alpha0.8,4,0,6,0.315789473684211
transitivedpi_alpha0.8,4,1,6,1
transitivedpi_alpha0.8,4,0,7,0
transitivedpi_alpha0.8,4,1,7,1
transitivedpi_alpha0.8,4,0,8,0
transitivedpi_alpha0.8,4,1,8,1
transitivedpi_alpha0.8,4,0,9,0
transitivedpi_alpha0.8,4,1,9,0.952380952380952
transitivedpi_alpha0.8,4,0,10,0
transitivedpi_alpha0.8,4,1,10,1
transitivedpi_alpha0.8,4,0,11,0
transitivedpi_alpha0.8,4,1,11,1
transitivedpi_alpha0.8,4,0,12,0
transitivedpi_alpha0.8,4,1,12,1
transitivedpi_alpha0.9,4,0,1,1
transitivedpi_alpha0.9,4,1,1,1
transitivedpi_alpha0.9,4,0,2,1
transitivedpi_alpha0.9,4,1,2,1
transitivedpi_alpha0.9,4,0,3,0.972222222222222
transitivedpi_alpha0.9,4,1,3,0.972222222222222
transitivedpi_alpha0.9,4,0,4,0.896551724137931
transitivedpi_alpha0.9,4,1,4,0.977011494252874
transitivedpi_alpha0.9,4,0,5,0.416666666666667
transitivedpi_alpha0.9,4,1,5,1
transitivedpi_alpha0.9,4,0,6,0.578947368421053
transitivedpi_alpha0.9,4,1,6,1
transitivedpi_alpha0.9,4,0,7,0.833333333333333
transitivedpi_alpha0.9,4,1,7,1
transitivedpi_alpha0.9,4,0,8,0.133333333333333
transitivedpi_alpha0.9,4,1,8,1
transitivedpi_alpha0.9,4,0,9,0
transitivedpi_alpha0.9,4,1,9,0.952380952380952
transitivedpi_alpha0.9,4,0,10,0
transitivedpi_alpha0.9,4,1,10,1
transitivedpi_alpha0.9,4,0,11,0
transitivedpi_alpha0.9,4,1,11,1
transitivedpi_alpha0.9,4,0,12,0
transitivedpi_alpha0.9,4,1,12,1
transitivedpi_alpha0.999,4,0,1,1
transitivedpi_alpha0.999,4,1,1,1
transitivedpi_alpha0.999,4,0,2,1
transitivedpi_alpha0.999,4,1,2,1
transitivedpi_alpha0.999,4,0,3,0.972222222222222
transitivedpi_alpha0.999,4,1,3,0.972222222222222
transitivedpi_alpha0.999,4,0,4,0.896551724137931
transitivedpi_alpha0.999,4,1,4,0.977011494252874
transitivedpi_alpha0.999,4,0,5,0.416666666666667
transitivedpi_alpha0.999,4,1,5,1
transitivedpi_alpha0.999,4,0,6,0.578947368421053
transitivedpi_alpha0.999,4,1,6,1
transitivedpi_alpha0.999,4,0,7,0.833333333333333
transitivedpi_alpha0.999,4,1,7,1
transitivedpi_alpha0.999,4,0,8,0.6
transitivedpi_alpha0.999,4,1,8,1
transitivedpi_alpha0.999,4,0,9,0.142857142857143
transitivedpi_alpha0.999,4,1,9,0.952380952380952
transitivedpi_alpha0.999,4,0,10,0.0625
transitivedpi_alpha0.999,4,1,10,1
transitivedpi_alpha0.999,4,0,11,0
transitivedpi_alpha0.999,4,1,11,1
transitivedpi_alpha0.999,4,0,12,0
transitivedpi_alpha0.999,4,1,12,1
baseline,5,0,1,1
baseline,5,0,2,0
baseline,5,0,3,0
baseline,5,0,4,0
baseline,5,0,5,0
baseline,5,0,6,0
baseline,5,0,7,0
baseline,5,0,8,0
baseline,5,0,9,0
baseline,5,0,10,0
baseline,5,0,11,0
baseline,5,0,12,0
dpi,5,0,1,1
dpi,5,1,1,1
dpi,5,0,2,0
dpi,5,1,2,0
dpi,5,0,3,0
dpi,5,1,3,0
dpi,5,0,4,0
dpi,5,1,4,0
dpi,5,0,5,0
dpi,5,1,5,0
dpi,5,0,6,0
dpi,5,1,6,0
dpi,5,0,7,0
dpi,5,1,7,0
dpi,5,0,8,0
dpi,5,1,8,0
dpi,5,0,9,0
dpi,5,1,9,0
dpi,5,0,10,0
dpi,5,1,10,0
dpi,5,0,11,0
dpi,5,1,11,0
dpi,5,0,12,0
dpi,5,1,12,0
npi,5,0,1,1
npi,5,1,1,1
npi,5,0,2,0.982378854625551
npi,5,1,2,0.982378854625551
npi,5,0,3,0.905555555555556
npi,5,1,3,0.905555555555556
npi,5,0,4,0.919540229885057
npi,5,1,4,0.919540229885057
npi,5,0,5,1
npi,5,1,5,1
npi,5,0,6,1
npi,5,1,6,1
npi,5,0,7,1
npi,5,1,7,1
npi,5,0,8,1
npi,5,1,8,1
npi,5,0,9,0.952380952380952
npi,5,1,9,0.952380952380952
npi,5,0,10,1
npi,5,1,10,1
npi,5,0,11,1
npi,5,1,11,1
npi,5,0,12,1
npi,5,1,12,1
transitive_alpha0.0,5,0,1,1
transitive_alpha0.0,5,1,1,1
transitive_alpha0.0,5,0,2,0
transitive_alpha0.0,5,1,2,0
transitive_alpha0.0,5,0,3,0
transitive_alpha0.0,5,1,3,0
transitive_alpha0.0,5,0,4,0
transitive_alpha0.0,5,1,4,0
transitive_alpha0.0,5,0,5,0
transitive_alpha0.0,5,1,5,0
transitive_alpha0.0,5,0,6,0
transitive_alpha0.0,5,1,6,0
transitive_alpha0.0,5,0,7,0
transitive_alpha0.0,5,1,7,0
transitive_alpha0.0,5,0,8,0
transitive_alpha0.0,5,1,8,0
transitive_alpha0.0,5,0,9,0
transitive_alpha0.0,5,1,9,0
transitive_alpha0.0,5,0,10,0
transitive_alpha0.0,5,1,10,0
transitive_alpha0.0,5,0,11,0
transitive_alpha0.0,5,1,11,0
transitive_alpha0.0,5,0,12,0
transitive_alpha0.0,5,1,12,0
transitive_alpha0.1,5,0,1,1
transitive_alpha0.1,5,1,1,1
transitive_alpha0.1,5,0,2,1
transitive_alpha0.1,5,1,2,1
transitive_alpha0.1,5,0,3,1
transitive_alpha0.1,5,1,3,1
transitive_alpha0.1,5,0,4,0.96551724137931
transitive_alpha0.1,5,1,4,1
transitive_alpha0.1,5,0,5,0.861111111111111
transitive_alpha0.1,5,1,5,1
transitive_alpha0.1,5,0,6,0
transitive_alpha0.1,5,1,6,1
transitive_alpha0.1,5,0,7,0
transitive_alpha0.1,5,1,7,1
transitive_alpha0.1,5,0,8,0
transitive_alpha0.1,5,1,8,1
transitive_alpha0.1,5,0,9,0
transitive_alpha0.1,5,1,9,1
transitive_alpha0.1,5,0,10,0
transitive_alpha0.1,5,1,10,1
transitive_alpha0.1,5,0,11,0
transitive_alpha0.1,5,1,11,1
transitive_alpha0.1,5,0,12,0
transitive_alpha0.1,5,1,12,1
transitive_alpha0.2,5,0,1,1
transitive_alpha0.2,5,1,1,1
transitive_alpha0.2,5,0,2,1
transitive_alpha0.2,5,1,2,1
transitive_alpha0.2,5,0,3,1
transitive_alpha0.2,5,1,3,1
transitive_alpha0.2,5,0,4,0.96551724137931
transitive_alpha0.2,5,1,4,1
transitive_alpha0.2,5,0,5,0.861111111111111
transitive_alpha0.2,5,1,5,1
transitive_alpha0.2,5,0,6,0
transitive_alpha0.2,5,1,6,1
transitive_alpha0.2,5,0,7,0
transitive_alpha0.2,5,1,7,1
transitive_alpha0.2,5,0,8,0
transitive_alpha0.2,5,1,8,1
transitive_alpha0.2,5,0,9,0
transitive_alpha0.2,5,1,9,1
transitive_alpha0.2,5,0,10,0
transitive_alpha0.2,5,1,10,1
transitive_alpha0.2,5,0,11,0
transitive_alpha0.2,5,1,11,1
transitive_alpha0.2,5,0,12,0
transitive_alpha0.2,5,1,12,1
transitive_alpha0.3,5,0,1,1
transitive_alpha0.3,5,1,1,1
transitive_alpha0.3,5,0,2,1
transitive_alpha0.3,5,1,2,1
transitive_alpha0.3,5,0,3,1
transitive_alpha0.3,5,1,3,1
transitive_alpha0.3,5,0,4,0.96551724137931
transitive_alpha0.3,5,1,4,1
transitive_alpha0.3,5,0,5,0.916666666666667
transitive_alpha0.3,5,1,5,1
transitive_alpha0.3,5,0,6,0
transitive_alpha0.3,5,1,6,1
transitive_alpha0.3,5,0,7,0
transitive_alpha0.3,5,1,7,1
transitive_alpha0.3,5,0,8,0
transitive_alpha0.3,5,1,8,1
transitive_alpha0.3,5,0,9,0
transitive_alpha0.3,5,1,9,1
transitive_alpha0.3,5,0,10,0
transitive_alpha0.3,5,1,10,1
transitive_alpha0.3,5,0,11,0
transitive_alpha0.3,5,1,11,1
transitive_alpha0.3,5,0,12,0
transitive_alpha0.3,5,1,12,1
transitive_alpha0.4,5,0,1,1
transitive_alpha0.4,5,1,1,1
transitive_alpha0.4,5,0,2,1
transitive_alpha0.4,5,1,2,1
transitive_alpha0.4,5,0,3,1
transitive_alpha0.4,5,1,3,1
transitive_alpha0.4,5,0,4,0.96551724137931
transitive_alpha0.4,5,1,4,1
transitive_alpha0.4,5,0,5,0.916666666666667
transitive_alpha0.4,5,1,5,1
transitive_alpha0.4,5,0,6,0
transitive_alpha0.4,5,1,6,1
transitive_alpha0.4,5,0,7,0
transitive_alpha0.4,5,1,7,1
transitive_alpha0.4,5,0,8,0
transitive_alpha0.4,5,1,8,1
transitive_alpha0.4,5,0,9,0
transitive_alpha0.4,5,1,9,1
transitive_alpha0.4,5,0,10,0
transitive_alpha0.4,5,1,10,1
transitive_alpha0.4,5,0,11,0
transitive_alpha0.4,5,1,11,1
transitive_alpha0.4,5,0,12,0
transitive_alpha0.4,5,1,12,1
transitive_alpha0.5,5,0,1,1
transitive_alpha0.5,5,1,1,1
transitive_alpha0.5,5,0,2,1
transitive_alpha0.5,5,1,2,1
transitive_alpha0.5,5,0,3,1
transitive_alpha0.5,5,1,3,1
transitive_alpha0.5,5,0,4,0.96551724137931
transitive_alpha0.5,5,1,4,1
transitive_alpha0.5,5,0,5,0.972222222222222
transitive_alpha0.5,5,1,5,1
transitive_alpha0.5,5,0,6,0.315789473684211
transitive_alpha0.5,5,1,6,1
transitive_alpha0.5,5,0,7,0
transitive_alpha0.5,5,1,7,1
transitive_alpha0.5,5,0,8,0
transitive_alpha0.5,5,1,8,1
transitive_alpha0.5,5,0,9,0
transitive_alpha0.5,5,1,9,1
transitive_alpha0.5,5,0,10,0
transitive_alpha0.5,5,1,10,1
transitive_alpha0.5,5,0,11,0
transitive_alpha0.5,5,1,11,1
transitive_alpha0.5,5,0,12,0
transitive_alpha0.5,5,1,12,1
transitive_alpha0.6,5,0,1,1
transitive_alpha0.6,5,1,1,1
transitive_alpha0.6,5,0,2,1
transitive_alpha0.6,5,1,2,1
transitive_alpha0.6,5,0,3,1
transitive_alpha0.6,5,1,3,1
transitive_alpha0.6,5,0,4,0.96551724137931
transitive_alpha0.6,5,1,4,1
transitive_alpha0.6,5,0,5,0.972222222222222
transitive_alpha0.6,5,1,5,1
transitive_alpha0.6,5,0,6,0.315789473684211
transitive_alpha0.6,5,1,6,1
transitive_alpha0.6,5,0,7,0
transitive_alpha0.6,5,1,7,1
transitive_alpha0.6,5,0,8,0
transitive_alpha0.6,5,1,8,1
transitive_alpha0.6,5,0,9,0
transitive_alpha0.6,5,1,9,1
transitive_alpha0.6,5,0,10,0
transitive_alpha0.6,5,1,10,1
transitive_alpha0.6,5,0,11,0
transitive_alpha0.6,5,1,11,1
transitive_alpha0.6,5,0,12,0
transitive_alpha0.6,5,1,12,1
transitive_alpha0.7,5,0,1,1
transitive_alpha0.7,5,1,1,1
transitive_alpha0.7,5,0,2,1
transitive_alpha0.7,5,1,2,1
transitive_alpha0.7,5,0,3,1
transitive_alpha0.7,5,1,3,1
transitive_alpha0.7,5,0,4,0.96551724137931
transitive_alpha0.7,5,1,4,1
transitive_alpha0.7,5,0,5,0.972222222222222
transitive_alpha0.7,5,1,5,1
transitive_alpha0.7,5,0,6,0.315789473684211
transitive_alpha0.7,5,1,6,1
transitive_alpha0.7,5,0,7,0
transitive_alpha0.7,5,1,7,1
transitive_alpha0.7,5,0,8,0
transitive_alpha0.7,5,1,8,1
transitive_alpha0.7,5,0,9,0
transitive_alpha0.7,5,1,9,1
transitive_alpha0.7,5,0,10,0
transitive_alpha0.7,5,1,10,1
transitive_alpha0.7,5,0,11,0
transitive_alpha0.7,5,1,11,1
transitive_alpha0.7,5,0,12,0
transitive_alpha0.7,5,1,12,1
transitive_alpha0.8,5,0,1,1
transitive_alpha0.8,5,1,1,1
transitive_alpha0.8,5,0,2,1
transitive_alpha0.8,5,1,2,1
transitive_alpha0.8,5,0,3,0.994444444444444
transitive_alpha0.8,5,1,3,1
transitive_alpha0.8,5,0,4,0.977011494252874
transitive_alpha0.8,5,1,4,0.977011494252874
transitive_alpha0.8,5,0,5,0.972222222222222
transitive_alpha0.8,5,1,5,1
transitive_alpha0.8,5,0,6,0.789473684210526
transitive_alpha0.8,5,1,6,1
transitive_alpha0.8,5,0,7,0
transitive_alpha0.8,5,1,7,1
transitive_alpha0.8,5,0,8,0
transitive_alpha0.8,5,1,8,1
transitive_alpha0.8,5,0,9,0
transitive_alpha0.8,5,1,9,1
transitive_alpha0.8,5,0,10,0
transitive_alpha0.8,5,1,10,1
transitive_alpha0.8,5,0,11,0
transitive_alpha0.8,5,1,11,1
transitive_alpha0.8,5,0,12,0
transitive_alpha0.8,5,1,12,1
transitive_alpha0.9,5,0,1,1
transitive_alpha0.9,5,1,1,1
transitive_alpha0.9,5,0,2,1
transitive_alpha0.9,5,1,2,1
transitive_alpha0.9,5,0,3,0.994444444444444
transitive_alpha0.9,5,1,3,1
transitive_alpha0.9,5,0,4,0.977011494252874
transitive_alpha0.9,5,1,4,0.977011494252874
transitive_alpha0.9,5,0,5,1
transitive_alpha0.9,5,1,5,1
transitive_alpha0.9,5,0,6,0.894736842105263
transitive_alpha0.9,5,1,6,1
transitive_alpha0.9,5,0,7,0.833333333333333
transitive_alpha0.9,5,1,7,1
transitive_alpha0.9,5,0,8,1
transitive_alpha0.9,5,1,8,1
transitive_alpha0.9,5,0,9,0.380952380952381
transitive_alpha0.9,5,1,9,1
transitive_alpha0.9,5,0,10,0.6875
transitive_alpha0.9,5,1,10,1
transitive_alpha0.9,5,0,11,0
transitive_alpha0.9,5,1,11,1
transitive_alpha0.9,5,0,12,0
transitive_alpha0.9,5,1,12,1
transitive_alpha0.999,5,0,1,1
transitive_alpha0.999,5,1,1,1
transitive_alpha0.999,5,0,2,1
transitive_alpha0.999,5,1,2,1
transitive_alpha0.999,5,0,3,0.994444444444444
transitive_alpha0.999,5,1,3,1
transitive_alpha0.999,5,0,4,0.977011494252874
transitive_alpha0.999,5,1,4,0.977011494252874
transitive_alpha0.999,5,0,5,1
transitive_alpha0.999,5,1,5,1
transitive_alpha0.999,5,0,6,0.894736842105263
transitive_alpha0.999,5,1,6,1
transitive_alpha0.999,5,0,7,0.833333333333333
transitive_alpha0.999,5,1,7,1
transitive_alpha0.999,5,0,8,1
transitive_alpha0.999,5,1,8,1
transitive_alpha0.999,5,0,9,1
transitive_alpha0.999,5,1,9,1
transitive_alpha0.999,5,0,10,1
transitive_alpha0.999,5,1,10,1
transitive_alpha0.999,5,0,11,1
transitive_alpha0.999,5,1,11,1
transitive_alpha0.999,5,0,12,1
transitive_alpha0.999,5,1,12,1
transitivedpi_alpha0.0,5,0,1,0.997442455242967
transitivedpi_alpha0.0,5,1,1,0.997442455242967
transitivedpi_alpha0.0,5,0,2,0
transitivedpi_alpha0.0,5,1,2,0
transitivedpi_alpha0.0,5,0,3,0
transitivedpi_alpha0.0,5,1,3,0
transitivedpi_alpha0.0,5,0,4,0
transitivedpi_alpha0.0,5,1,4,0
transitivedpi_alpha0.0,5,0,5,0
transitivedpi_alpha0.0,5,1,5,0
transitivedpi_alpha0.0,5,0,6,0
transitivedpi_alpha0.0,5,1,6,0
transitivedpi_alpha0.0,5,0,7,0
transitivedpi_alpha0.0,5,1,7,0
transitivedpi_alpha0.0,5,0,8,0
transitivedpi_alpha0.0,5,1,8,0
transitivedpi_alpha0.0,5,0,9,0
transitivedpi_alpha0.0,5,1,9,0
transitivedpi_alpha0.0,5,0,10,0
transitivedpi_alpha0.0,5,1,10,0
transitivedpi_alpha0.0,5,0,11,0
transitivedpi_alpha0.0,5,1,11,0
transitivedpi_alpha0.0,5,0,12,0
transitivedpi_alpha0.0,5,1,12,0
transitivedpi_alpha0.1,5,0,1,1
transitivedpi_alpha0.1,5,1,1,1
transitivedpi_alpha0.1,5,0,2,1
transitivedpi_alpha0.1,5,1,2,1
transitivedpi_alpha0.1,5,0,3,1
transitivedpi_alpha0.1,5,1,3,1
transitivedpi_alpha0.1,5,0,4,0.954022988505747
transitivedpi_alpha0.1,5,1,4,1
transitivedpi_alpha0.1,5,0,5,0.861111111111111
transitivedpi_alpha0.1,5,1,5,1
transitivedpi_alpha0.1,5,0,6,0
transitivedpi_alpha0.1,5,1,6,1
transitivedpi_alpha0.1,5,0,7,0
transitivedpi_alpha0.1,5,1,7,1
transitivedpi_alpha0.1,5,0,8,0
transitivedpi_alpha0.1,5,1,8,1
transitivedpi_alpha0.1,5,0,9,0
transitivedpi_alpha0.1,5,1,9,0.952380952380952
transitivedpi_alpha0.1,5,0,10,0
transitivedpi_alpha0.1,5,1,10,1
transitivedpi_alpha0.1,5,0,11,0
transitivedpi_alpha0.1,5,1,11,1
transitivedpi_alpha0.1,5,0,12,0
transitivedpi_alpha0.1,5,1,12,1
transitivedpi_alpha0.2,5,0,1,1
transitivedpi_alpha0.2,5,1,1,1
transitivedpi_alpha0.2,5,0,2,1
transitivedpi_alpha0.2,5,1,2,1
transitivedpi_alpha0.2,5,0,3,1
transitivedpi_alpha0.2,5,1,3,1
transitivedpi_alpha0.2,5,0,4,0.954022988505747
transitivedpi_alpha0.2,5,1,4,1
transitivedpi_alpha0.2,5,0,5,0.861111111111111
transitivedpi_alpha0.2,5,1,5,1
transitivedpi_alpha0.2,5,0,6,0
transitivedpi_alpha0.2,5,1,6,1
transitivedpi_alpha0.2,5,0,7,0
transitivedpi_alpha0.2,5,1,7,1
transitivedpi_alpha0.2,5,0,8,0
transitivedpi_alpha0.2,5,1,8,1
transitivedpi_alpha0.2,5,0,9,0
transitivedpi_alpha0.2,5,1,9,0.952380952380952
transitivedpi_alpha0.2,5,0,10,0
